,DY,EBITG,EV2EBITDA,M2B,MOMENTUM,PB,PE,PF,PS,RETURN,days
183678,5.5743,-11.982000000000001,17.45,4.6829,-0.053336,2.4565,13.446,9.6293,1.4765,-0.0070765,1
183679,5.5348,-11.982000000000001,17.557000000000002,4.7163,-0.052407,2.474,13.542,9.6979,1.4869999999999999,-0.010158,2
183680,5.5177,-11.982000000000001,17.604,4.731,-0.061787,2.4817,13.584000000000001,9.7281,1.4916,-0.01778,3
183681,5.4752,-11.982000000000001,17.722,4.7677,-0.060955999999999996,2.5009,13.69,9.8036,1.5032,-0.029060000000000002,4
183682,5.4123,-11.982000000000001,17.899,4.8231,-0.072322,2.53,13.849,9.9175,1.5207,-0.016816,5
183683,5.4806,-11.982000000000001,17.707,4.763,-0.06613200000000001,2.4985,13.675999999999998,9.794,1.5017,-0.022978,6
183696,3.843,-5.0037,8.5873,2.7527,-0.053466999999999994,2.5016,12.335,15.720999999999998,0.8013,-0.025810000000000003,1
183697,3.7438,-5.0037,8.7525,2.8257,-0.004377300000000001,2.5679,12.662,16.137999999999998,0.8226,-0.034338,2
183698,3.7110000000000003,-5.0037,8.809,2.8506,-0.023329,2.5906,12.773,16.28,0.8298,-0.034553,3
183699,3.7102,-5.0037,8.8104,2.8512,-0.026907,2.5911,12.776,16.284000000000002,0.83,-0.051366999999999996,4
183700,3.6456,-5.0037,8.9248,2.9018,-0.055202,2.6371,13.003,16.572,0.8447,-0.038222000000000006,5
183701,3.6961,-5.0037,8.835,2.8621,-0.053666,2.6010000000000004,12.825,16.346,0.8332,-0.024927,6
183720,0.0,16.254,32.617,14.562999999999999,-0.32235,14.591,44.147,36.256,12.446,-0.027705,1
183721,0.0,16.254,33.553000000000004,14.978,-0.31046,15.005999999999998,45.405,37.289,12.8,-0.041492,2
183722,0.0,16.254,34.039,15.194,-0.31299,15.222000000000001,46.058,37.825,12.985,-0.039713,3
183723,0.0,16.254,33.975,15.165,-0.31976,15.194,45.973,37.755,12.96,-0.038314999999999995,4
183724,0.0,16.254,33.925,15.142999999999999,-0.35055,15.172,45.906000000000006,37.7,12.942,-0.026591000000000004,5
183725,0.0,16.254,33.514,14.960999999999999,-0.36143000000000003,14.989,45.353,37.246,12.786,-0.034726,6
183732,0.0,3.0488,7.2939,1.8196,-0.41261000000000003,1.9323,18.268,79.893,0.7987,-0.029538,1
183733,0.0,3.0488,7.4606,1.875,-0.40641,1.9911,18.824,82.325,0.823,-0.038415,2
183734,0.0,3.0488,7.5127,1.8923,-0.43143000000000004,2.0094,18.998,83.085,0.8306,-0.04713,3
183735,0.0,3.0488,7.5649,1.9096,-0.4423,2.0278,19.172,83.845,0.8382,-0.043082999999999996,4
183736,0.0,3.0488,7.5405,1.9016,-0.45976000000000006,2.0192,19.09,83.49,0.8347,0.032068,5
183737,0.0,3.0488,7.1237,1.7631,-0.46831000000000006,1.8722,17.7,77.411,0.7739,0.036137,6
183750,2.2057,7.5449,3.9665,1.2985,0.08313200000000001,1.1841,7.9643,11.972999999999999,0.1914,0.0054641,1
183751,2.2177,7.5449,3.9472,1.2915,0.077279,1.1776,7.921,11.908,0.1904,0.0062504,2
183752,2.2195,7.5449,3.9445,1.2904,0.039914,1.1767,7.9148,11.899000000000001,0.1902,0.026913,3
183753,2.265,7.5449,3.8738,1.2645,0.00099446,1.153,7.7556,11.66,0.1864,0.07312300000000001,4
183754,2.367,7.5449,3.7255,1.21,-0.061443,1.1034,7.4216,11.158,0.1784,0.091543,5
183755,2.4076,7.5449,3.6699,1.1896,-0.052041,1.0848,7.2964,10.969000000000001,0.1754,0.1075,6
183762,2.1248,13.874,16.602,3.0366,-0.12825999999999999,2.9015,29.544,24.131,3.1036,-0.0061813,1
183763,2.1116,13.874,16.7,3.0555,-0.13130999999999998,2.9195,29.726999999999997,24.281,3.123,-0.016761,2
183764,2.0891,13.874,16.871,3.0884,-0.1628,2.951,30.046999999999997,24.543000000000003,3.1566,-0.010259,3
183765,2.103,13.874,16.766,3.0681,-0.16505,2.9316,29.85,24.381,3.1358,-0.024275,4
183766,2.0732,13.874,16.994,3.1122,-0.18937,2.9737,30.279,24.732,3.1809,-0.014750999999999998,5
183767,2.0934,13.874,16.838,3.0821,-0.18692,2.9449,29.986,24.493000000000002,3.1501,-0.018317,6
183870,0.6933,44.201,17.43,5.4535,-0.10278,5.3424,25.655,21.919,11.67,-0.018447,1
183871,0.6805,44.201,17.775,5.5559,-0.10528,5.4428,26.138,22.331,11.889000000000001,-0.039644,2
183872,0.6658,44.201,18.187,5.6786,-0.10231,5.563,26.715,22.824,12.152000000000001,-0.046189,3
183873,0.6612,44.201,18.317999999999998,5.7175,-0.12292,5.6011,26.898000000000003,22.980999999999998,12.235,-0.043634,4
183874,0.6629999999999999,44.201,18.267,5.7023,-0.14399,5.5862,26.826,22.919,12.202,-0.042444,5
183875,0.6638,44.201,18.243,5.6952,-0.14498,5.5792,26.793000000000003,22.891,12.187000000000001,-0.040804,6
183936,3.1506,-7.5472,12.67,4.006,-0.15397,3.6633,26.02,25.688000000000002,2.4294,-0.0044987,1
183937,3.1365,-7.5472,12.716,4.0241,-0.17382,3.6799,26.136999999999997,25.804000000000002,2.4404,-0.013923,2
183938,3.1068,-7.5472,12.814,4.0625,-0.17852,3.715,26.386999999999997,26.05,2.4637,-0.019656,3
183939,3.0887,-7.5472,12.874,4.0863,-0.19025999999999998,3.7368,26.541999999999998,26.203000000000003,2.4781,-0.017481,4
183940,3.0956,-7.5472,12.850999999999999,4.0773,-0.18175,3.7285,26.483,26.145,2.4726,-0.029332,5
183941,3.0582,-7.5472,12.978,4.127,-0.16303,3.7739999999999996,26.805999999999997,26.464000000000002,2.5028,-0.0072887,6
183942,6.3998,-42.122,11.350999999999999,3.0906,0.48203999999999997,2.7358,15.835999999999999,12.8,1.3359999999999999,-0.0031521,1
183943,6.3797,-42.122,11.382,3.1004,0.47318000000000005,2.7445,15.886,12.841,1.3402,0.014709999999999999,2
183944,6.494,-42.122,11.204,3.0458,0.46701000000000004,2.6961,15.607000000000001,12.615,1.3166,0.0097572,3
183945,6.4623,-42.122,11.253,3.0607,0.5455399999999999,2.7094,15.683,12.677,1.3231,-0.040659,4
183946,6.1396,-42.122,11.779000000000002,3.2216,0.55457,2.8518,16.508,13.343,1.3926,-0.05315399999999999,5
183947,6.0597,-42.122,11.918,3.2641,0.5254300000000001,2.8894,16.725,13.519,1.411,-0.040659,6
183954,2.8847,-33.025,20.674,5.2227,-0.25514000000000003,4.9085,25.795,22.691999999999997,3.7094,0.016063,1
183955,2.9311,-33.025,20.36,5.1401,-0.25727,4.8309,25.386999999999997,22.333000000000002,3.6507,0.005297,2
183956,2.9,-33.025,20.569000000000003,5.1952,-0.25991,4.8827,25.659000000000002,22.572,3.6898,0.0,3
183957,2.8847,-33.025,20.674,5.2227,-0.27353,4.9085,25.795,22.691999999999997,3.7094,-0.00027809,4
183958,2.8839,-33.025,20.68,5.2241,-0.26955,4.9099,25.802,22.698,3.7104,-0.004830600000000001,5
183959,2.8708,-33.025,20.771,5.247999999999999,-0.26037,4.9324,25.92,22.802,3.7274,-0.0017997,6
183996,4.0046,-4.3522,15.19,35.667,-0.34285,32.668,19.486,21.945,5.5042,0.0070351,1
183997,4.0327,-4.3522,15.094000000000001,35.418,-0.34526999999999997,32.44,19.35,21.791999999999998,5.4657,-0.0031158,2
183998,3.9921,-4.3522,15.232000000000001,35.778,-0.34188,32.77,19.547,22.014,5.5214,-0.0009182000000000001,3
183999,4.0009,-4.3522,15.202,35.7,-0.34613,32.698,19.504,21.965,5.5092,0.0036898000000000005,4
184000,4.0193,-4.3522,15.139000000000001,35.536,-0.35579,32.548,19.414,21.864,5.4839,-0.004939100000000001,5
184001,3.9848,-4.3522,15.258,35.844,-0.34888,32.83,19.583,22.054000000000002,5.5315,0.0022114,6
184014,2.9903,13.445,7.746,1.443,-0.12359,0.8704,8.1362,5.6458,0.4936,0.02417,1
184015,3.0625,13.445,7.6184,1.409,-0.15367,0.8498,7.9442,5.5125,0.48200000000000004,-0.00074104,2
184016,2.9881,13.445,7.75,1.4441,-0.16455999999999998,0.871,8.1422,5.6499,0.494,-0.013103,3
184017,2.9511,13.445,7.8177,1.4622,-0.19801,0.8819,8.2442,5.7207,0.5002,-0.017394999999999997,4
184018,2.9383,13.445,7.8416,1.4686,-0.23348000000000002,0.8858,8.2803,5.7457,0.5024,-0.02935,5
184019,2.9025,13.445,7.9094,1.4867,-0.19437000000000001,0.8967,8.3823,5.8165,0.5086,-0.0014810000000000001,6
184032,2.9478,-143.23,25.538,57.736999999999995,-0.22719,53.614,18.258,31.851,4.6906,0.020533000000000003,1
184033,3.0083,-143.23,25.055,56.576,-0.24478000000000003,52.535,17.89,31.21,4.5962,0.00031703,2
184034,2.9487,-143.23,25.53,57.718999999999994,-0.24138,53.596000000000004,18.252,31.840999999999998,4.6891,0.0046167000000000005,3
184035,2.9614,-143.23,25.428,57.472,-0.26287,53.367,18.174,31.704,4.669,0.011053,4
184036,2.9804,-143.23,25.276,57.106,-0.28076999999999996,53.028,18.058,31.503,4.6393,0.0022234999999999998,5
184037,2.9544,-143.23,25.485,57.608999999999995,-0.25276,53.495,18.217,31.78,4.6802,0.006698399999999999,6
184080,3.3376,-42.532,7.8116,2.1226,0.024887,1.9487,10.745999999999999,28.69,0.9533,-0.0018261,1
184081,3.3315,-42.532,7.8248,2.1265,0.037476999999999996,1.9523,10.765999999999998,28.741999999999997,0.9551,-0.0060255000000000005,2
184082,3.3174,-42.532,7.8553,2.1355,0.0051735,1.9605,10.812000000000001,28.864,0.9591,-0.038812,3
184083,3.208,-42.532,8.1025,2.2083,0.014872999999999999,2.0274,11.18,29.848000000000003,0.9918,-0.047296,4
184084,3.1797,-42.532,8.1693,2.228,0.057562999999999996,2.0454,11.28,30.114,1.0007,-0.038178,5
184085,3.2101,-42.532,8.0976,2.2069,0.056035,2.026,11.173,29.829,0.9912,-0.058683000000000006,6
184212,3.0968,-13.462,5.5366,1.1734,0.17449,1.0723,8.9098,11.834000000000001,1.0572,0.03601,1
184213,3.2083,-13.462,5.3418,1.1326,0.13011,1.035,8.6001,11.422,1.0204,0.05876699999999999,2
184214,3.2788,-13.462,5.2256,1.1083,0.12035,1.0128,8.4153,11.177,0.9985,0.053427999999999996,3
184215,3.2623,-13.462,5.2524,1.1139,0.20761999999999997,1.0179,8.4579,11.234000000000002,1.0035,-0.022704,4
184216,3.0265,-13.462,5.6668,1.2007,0.20911,1.0972,9.1168,12.109000000000002,1.0817,-0.023382,5
184217,3.0244,-13.462,5.6707,1.2015,0.19317,1.0979999999999999,9.1231,12.117,1.0825,-0.013299,6
184338,0.0,24.453000000000003,9.8854,10.385,-0.22161999999999998,9.8905,12.689,12.625,6.2197,0.012972999999999998,1
184339,0.0,24.453000000000003,9.7596,10.252,-0.24731999999999998,9.7639,12.526,12.463,6.14,0.019293,2
184340,0.0,24.453000000000003,9.6995,10.189,-0.24916999999999997,9.7033,12.448,12.386,6.102,0.036505,3
184341,0.0,24.453000000000003,9.5395,10.02,-0.21259,9.5422,12.242,12.18,6.0006,0.011044,4
184342,0.0,24.453000000000003,9.7781,10.272,-0.23354,9.7825,12.55,12.487,6.1517,-0.008589200000000002,5
184343,0.0,24.453000000000003,9.9704,10.475,-0.22236,9.9762,12.799000000000001,12.734000000000002,6.2736,0.0061586,6
184386,1.2853,38.097,11.999,3.5281,-0.22032,3.4439,19.410999999999998,22.828000000000003,3.0905,0.010664,1
184387,1.2990000000000002,38.097,11.883,3.4909,-0.24389,3.4076,19.206,22.587,3.0579,-0.013838,2
184388,1.2675,38.097,12.152000000000001,3.5776,-0.24079,3.4923,19.684,23.148000000000003,3.1338,-0.0079852,3
184389,1.2751,38.097,12.087,3.5565,-0.22341999999999998,3.4717,19.567,23.011999999999997,3.1154,-0.021709,4
184390,1.2574,38.097,12.242,3.6064,-0.24441999999999997,3.5204,19.842,23.334,3.1591,-0.032010000000000004,5
184391,1.2442,38.097,12.360999999999999,3.6448,-0.20513,3.5578,20.053,23.583000000000002,3.1927,-0.029455000000000002,6
184428,0.0,4.7857,15.01,4.3347,-0.13298,4.3381,22.728,26.576999999999998,3.2651,0.014546000000000002,1
184429,0.0,4.7857,14.78,4.2725,-0.13265,4.2759,22.401999999999997,26.195999999999998,3.2183,0.01792,2
184430,0.0,4.7857,14.727,4.2584,-0.11124,4.2618,22.328000000000003,26.109,3.2076,-0.006849299999999999,3
184431,0.0,4.7857,15.12,4.3646,-0.13645,4.368,22.884,26.76,3.2876,0.012309,4
184432,0.0,4.7857,14.815,4.282,-0.08922999999999999,4.2854,22.451,26.253,3.2254,-0.0028954000000000002,5
184433,0.0,4.7857,15.056,4.3473,-0.10780999999999999,4.3507,22.794,26.654,3.2746,-0.017825,6
184446,0.0,-870.31,54.458,3.0096,-0.10829000000000001,3.0118,27.31,19.218,2.6289,0.0027379,1
184447,0.0,-870.31,54.333,3.0014,-0.1038,3.0036,27.235,19.166,2.6217,-0.010804000000000001,2
184448,0.0,-870.31,54.958,3.0425,-0.08978799999999999,3.0447,27.608,19.428,2.6576,-0.013468,3
184449,0.0,-870.31,55.083,3.0507,-0.11245999999999999,3.0529,27.683000000000003,19.48,2.6648,0.0041123999999999996,4
184450,0.0,-870.31,54.27,2.9973,-0.084402,2.9995,27.198,19.14,2.6182,-0.0061058,5
184451,0.0,-870.31,54.739,3.0281,-0.073922,3.0303,27.476999999999997,19.336,2.6451,-0.020722,6
184458,3.0989999999999998,-11.103,14.545,3.576,-0.19708,3.3134,27.935,25.244,3.9024,0.0022995999999999997,1
184459,3.1061,-11.103,14.512,3.5678,-0.18520999999999999,3.3058,27.871,25.186,3.8935,0.012275,2
184460,3.137,-11.103,14.374,3.5326,-0.16512000000000002,3.2732,27.596,24.938000000000002,3.8551,-0.017234,3
184461,3.0456,-11.103,14.792,3.6387,-0.18404,3.3715,28.425,25.686999999999998,3.9709,-0.006997399999999999,4
184462,3.0773,-11.103,14.644,3.6012,-0.13862,3.3367,28.131999999999998,25.421999999999997,3.9299,-0.024616,5
184463,3.0227,-11.103,14.9,3.6662,-0.15571,3.397,28.64,25.881,4.0009,-0.028652999999999998,6
184464,2.0494,13.552999999999999,6.3047,2.4973,-0.07835700000000001,2.2882,11.61,15.837,0.2806,0.020012000000000002,1
184465,2.0905,13.552999999999999,6.2028,2.4483,-0.077708,2.2433,11.383,15.526,0.2751,0.034885,2
184466,2.1209,13.552999999999999,6.1296,2.4131,-0.087626,2.211,11.219000000000001,15.302999999999999,0.2711,0.06454800000000001,3
184467,2.1817,13.552999999999999,5.9898,2.3458,-0.05846799999999999,2.1494,10.905999999999999,14.876,0.2635,0.073132,4
184468,2.1993,13.552999999999999,5.9508,2.3271,-0.074336,2.1322,10.819,14.757,0.2614,0.080512,5
184469,2.2144,13.552999999999999,5.9177,2.3112,-0.09233200000000001,2.1176,10.745,14.657,0.2597,0.086517,6
184476,3.8997,6.683,4.4903,1.5398,0.055563,1.3886,7.4508,16.673,0.3168,0.026274000000000002,1
184477,4.0021,6.683,4.3308,1.5003,0.062386000000000004,1.3530000000000002,7.26,16.246,0.3087,0.041692,2
184478,4.0622,6.683,4.2410000000000005,1.4781,0.082617,1.3330000000000002,7.1526,16.006,0.3041,0.024728999999999998,3
184479,3.9961,6.683,4.34,1.5026,0.058776,1.3551,7.271,16.271,0.3091,0.034711,4
184480,4.035,6.683,4.2814,1.4881,0.090808,1.3419999999999999,7.2008,16.114,0.3061,0.016755000000000003,5
184481,3.965,6.683,4.3876,1.5144,0.052494000000000006,1.3657,7.327999999999999,16.398,0.3116,0.0083065,6
184524,1.1155,1.3514,11.935,3.7143,-0.10113,3.6171,18.632,28.121,2.275,0.024727000000000002,1
184525,1.1431,1.3514,11.675999999999998,3.6222,-0.097525,3.5298,18.183,27.441999999999997,2.2201,0.043577,2
184526,1.1641,1.3514,11.49,3.5558,-0.07488099999999999,3.4661,17.854,26.947,2.18,0.022153,3
184527,1.1402,1.3514,11.705,3.6324,-0.098777,3.5387,18.227999999999998,27.511,2.2257,0.031139,4
184528,1.1502,1.3514,11.623,3.6034,-0.041264999999999996,3.5079,18.069000000000003,27.271,2.2063,0.013027,5
184529,1.13,1.3514,11.811,3.6701,-0.064463,3.5706,18.392,27.759,2.2458,0.0018805,6
184704,0.0,-0.1262,17.445999999999998,15.142999999999999,0.0054918,15.491,40.106,18.302,4.9656,-0.0082515,1
184705,0.0,-0.1262,17.565,15.269,0.019668,15.62,40.439,18.454,5.0068,0.0,2
184706,0.0,-0.1262,17.445999999999998,15.142999999999999,0.0,15.491,40.106,18.302,4.9656,0.016893000000000002,3
184707,0.0,-0.1262,17.208,14.890999999999998,0.012676999999999999,15.232999999999999,39.439,17.998,4.883,0.0055683,4
184708,0.0,-0.1262,17.367,15.059000000000001,-0.0083201,15.405,39.884,18.201,4.9381,0.014052,5
184709,0.0,-0.1262,17.248,14.933,-0.024727000000000002,15.276,39.55,18.049,4.8968,-0.0082515,6
184836,3.0538,-90.23,11.536,2.9895,-0.14065999999999998,2.2685,18.023,14.342,2.2837,0.005300899999999999,1
184837,3.07,-90.23,11.468,2.9737,-0.10579000000000001,2.2566,17.928,14.265999999999998,2.2716,0.026462,2
184838,3.1347,-90.23,11.207,2.9124,-0.081314,2.21,17.558,13.972000000000001,2.2248,0.033507999999999996,3
184839,3.1562,-90.23,11.123,2.8925,-0.12012,2.195,17.439,13.877,2.2096,0.0,4
184840,3.0538,-90.23,11.536,2.9895,-0.16399,2.2685,18.023,14.342,2.2837,0.0088679,5
184841,3.0809,-90.23,11.424000000000001,2.9632,-0.20647,2.2486,17.865,14.216,2.2636,-0.01311,6
184920,0.0,-64.613,10.380999999999998,2.7844,-0.16152,2.773,19.755,16.349,1.4439,0.013659000000000001,1
184921,0.0,-64.613,10.259,2.7468,-0.16337000000000002,2.7356,19.489,16.128,1.4245,0.045272,2
184922,0.0,-64.613,9.9909,2.6638,-0.16152,2.6529,18.9,15.64,1.3814,0.037962,3
184923,0.0,-64.613,10.052,2.6825,-0.14585,2.6716,19.033,15.751,1.3911,0.035892,4
184924,0.0,-64.613,10.068999999999999,2.6879,-0.15895,2.6769,19.070999999999998,15.782,1.3939,0.028713,5
184925,0.0,-64.613,10.13,2.7066,-0.21268,2.6956,19.204,15.892000000000001,1.4036,0.035892,6
184926,0.9523,5375.0,8.9781,2.1393,-0.19339,2.0962,18.422,11.061,3.4104,-0.0064670000000000005,1
184927,0.9462,5375.0,9.0386,2.1532,-0.20024,2.1098,18.542,11.133,3.4326,0.018699,2
184928,0.9701,5375.0,8.8074,2.1,-0.19263,2.0577,18.084,10.857999999999999,3.3478,0.029910000000000003,3
184929,0.9808,5375.0,8.708,2.0772,-0.18183,2.0353,17.887,10.74,3.3114,0.037357,4
184930,0.9879,5375.0,8.6432,2.0623,-0.19683,2.0207,17.759,10.663,3.2876,0.041122000000000006,5
184931,0.9915,5375.0,8.6108,2.0548,-0.21988000000000002,2.0134,17.695,10.624,3.2757,0.05129500000000001,6
185124,4.2298,-63.916000000000004,15.352,8.0421,-0.317,7.444,11.267999999999999,23.823,3.9869,-0.0079695,1
185125,4.1961,-63.916000000000004,15.463,8.1067,-0.32871,7.5038,11.359000000000002,24.014,4.019,-0.014398,2
185126,4.1689,-63.916000000000004,15.552999999999999,8.1596,-0.35802,7.5528,11.433,24.171,4.0452,-0.016097,3
185127,4.1617,-63.916000000000004,15.578,8.1737,-0.34746,7.5658,11.453,24.213,4.0522,-0.020884,4
185128,4.1415,-63.916000000000004,15.645999999999999,8.2136,-0.35129,7.6028,11.509,24.331,4.072,-0.0086897,5
185129,4.1931,-63.916000000000004,15.472999999999999,8.1126,-0.33805999999999997,7.5093,11.367,24.031999999999996,4.0219,0.0073581,6
185136,1.143,3.3393,11.604000000000001,3.0068,-0.32055,2.8903,22.509,18.567,0.8014,-0.010435999999999999,1
185137,1.1311,3.3393,11.716,3.0386,-0.32637,2.9208,22.746,18.762999999999998,0.8098,-0.011909000000000001,2
185138,1.1294,3.3393,11.732000000000001,3.0431,-0.35223000000000004,2.9251,22.78,18.791,0.8109999999999999,-0.0089583,3
185139,1.1328,3.3393,11.7,3.034,-0.35122,2.9164,22.712,18.735,0.8086,-0.0056929,4
185140,1.1365,3.3393,11.665,3.0241,-0.35971,2.9068,22.638,18.674,0.8059,0.0045407,5
185141,1.1482,3.3393,11.556,2.9933,-0.35219,2.8772,22.406999999999996,18.483,0.7977,0.014263,6
185160,3.1847,-46.477,17.195,5.9562,-0.09984900000000001,5.5163,19.163,20.529,3.6661,-0.0053073,1
185161,3.1678,-46.477,17.277,5.9879999999999995,-0.11710999999999999,5.5457,19.266,20.639,3.6857,-0.0134,2
185162,3.142,-46.477,17.405,6.0371,-0.13242,5.5912,19.424,20.808000000000003,3.7159,-0.010796,3
185163,3.1503,-46.477,17.363,6.0212,-0.12693,5.5765,19.372,20.753,3.7061,-0.009609600000000001,4
185164,3.1541,-46.477,17.345,6.013999999999999,-0.12621,5.5698,19.349,20.729,3.7017,-0.008656200000000001,5
185165,3.1571,-46.477,17.33,6.0082,-0.10920999999999999,5.5645,19.331,20.709,3.6981,0.0014561,6
185208,3.0524,-12.097999999999999,7.8915,7.0814,-0.10507000000000001,6.5692,10.302,9.2746,1.5574,-0.006206399999999999,1
185209,3.0334,-12.097999999999999,7.9322,7.1256,-0.14121,6.6102,10.367,9.3325,1.5671,-0.014541,2
185210,3.008,-12.097999999999999,7.9877,7.1859,-0.16852,6.6661,10.454,9.4114,1.5803,-0.0039584,3
185211,3.0403,-12.097999999999999,7.9174,7.1096,-0.16413,6.5953,10.343,9.3114,1.5636,-0.0039584,4
185212,3.0403,-12.097999999999999,7.9174,7.1096,-0.1741,6.5953,10.343,9.3114,1.5636,0.01206,5
185213,3.0892,-12.097999999999999,7.8137,6.997000000000001,-0.16164,6.4909,10.18,9.164,1.5388,0.036470999999999996,6
185292,2.124,31.482,9.8569,1.7617,-0.10915,1.6168,16.397000000000002,14.32,1.9442,0.0057441,1
185293,2.1362,31.482,9.8047,1.7516,-0.12765,1.6075,16.303,14.239,1.9331,0.021731999999999998,2
185294,2.1701,31.482,9.6625,1.7242,-0.10453,1.5824,16.048,14.015999999999998,1.9029,0.019884,3
185295,2.1662,31.482,9.6787,1.7273,-0.11774000000000001,1.5852,16.077,14.040999999999999,1.9063,0.029187,4
185296,2.186,31.482,9.5977,1.7117,-0.089543,1.5709,15.932,13.914000000000001,1.8891,0.01317,5
185297,2.1519,31.482,9.7381,1.7388,-0.099135,1.5958,16.184,14.134,1.919,0.034426,6
185322,1.6411,43.048,13.047,2.7683,-0.24688000000000002,2.6306,14.89,20.969,2.4393,0.0033529000000000002,1
185323,1.6466,43.048,13.014000000000001,2.7591,-0.27856,2.6218,14.84,20.899,2.4311,0.0053498,2
185324,1.6499,43.048,12.994000000000002,2.7536,-0.2665,2.6166,14.81,20.858,2.4263,0.010378,3
185325,1.6581,43.048,12.944,2.7399,-0.25690999999999997,2.6035,14.737,20.754,2.4142,0.0083615,4
185326,1.6548,43.048,12.963,2.7454,-0.25826,2.6087,14.765999999999998,20.795,2.419,0.0059758,5
185327,1.6509,43.048,12.987,2.7519,-0.25248000000000004,2.6149,14.800999999999998,20.845,2.4248,0.028249,6
185328,2.7568,-28.662,13.68,8.4298,-0.18043,7.8574,19.718,18.151,2.0862,0.021051,1
185329,2.8148,-28.662,13.432,8.256,-0.20594,7.6954,19.312,17.777,2.0432,0.013236000000000001,2
185330,2.7933,-28.662,13.523,8.3196,-0.20670999999999998,7.7547,19.461,17.914,2.0589,0.014287000000000001,3
185331,2.7961,-28.662,13.511,8.311,-0.20075,7.7467,19.441,17.895,2.0568,0.014388,4
185332,2.7964,-28.662,13.509,8.3102,-0.20188,7.7459,19.439,17.893,2.0566,0.018606,5
185333,2.8081,-28.662,13.46,8.2758,-0.18732000000000001,7.7138,19.358,17.819000000000003,2.0481,0.027906,6
185352,1.6809,-30.95,17.504,2.1679,-0.098609,2.0686,18.338,30.038,1.7035,0.0028017,1
185353,1.6856,-30.95,17.465,2.1618,-0.12465999999999999,2.0628,18.287,29.954,1.6987,-0.0027831999999999996,2
185354,1.6763,-30.95,17.543,2.1739,-0.12548,2.0744,18.39,30.122,1.7082,-0.012275,3
185355,1.6603,-30.95,17.678,2.1948,-0.1291,2.0943,18.566,30.410999999999998,1.7247,-0.005691300000000001,4
185356,1.6714,-30.95,17.584,2.1803,-0.10400999999999999,2.0804,18.442999999999998,30.21,1.7132,-0.0069333,5
185357,1.6693,-30.95,17.602,2.1830000000000003,-0.09266100000000001,2.083,18.465999999999998,30.248,1.7154,0.0013989,6
185364,6.3755,-21.971,6.3331,1.5264,-0.28731999999999996,1.2821,23.371,9.0047,1.0681,0.012855000000000002,1
185365,6.4575,-21.971,6.2906,1.507,-0.32939,1.2658,23.075,8.8904,1.0545,0.042013,2
185366,6.6434,-21.971,6.1979,1.4648,-0.32728,1.2304,22.429000000000002,8.6416,1.025,0.045538,3
185367,6.6659,-21.971,6.1871,1.4599,-0.30571,1.2263,22.353,8.6125,1.0215,0.019538999999999997,4
185368,6.5001,-21.971,6.2689,1.4971,-0.30732,1.2575,22.923000000000002,8.8321,1.0476,0.014903,5
185369,6.4706,-21.971,6.2839,1.504,-0.31504,1.2633,23.028000000000002,8.8725,1.0524,0.051283,6
185418,1.7145,11.165,14.110999999999999,3.6741,-0.27812,3.5521,21.351,22.805999999999997,3.0788,0.032749,1
185419,1.7707,11.165,13.645,3.5576,-0.29894,3.4395,20.674,22.083000000000002,2.9812,0.0018551,2
185420,1.7177,11.165,14.083,3.6673,-0.30316,3.5455,21.311999999999998,22.764,3.0731,0.013352000000000001,3
185421,1.7374,11.165,13.917,3.6257,-0.30854000000000004,3.5053,21.07,22.505,3.0382,0.027939,4
185422,1.7624,11.165,13.712,3.5742,-0.30990999999999996,3.4556,20.771,22.186,2.9951,0.035393,5
185423,1.7752,11.165,13.609000000000002,3.5485,-0.28321,3.4307,20.621,22.026,2.9736,0.062347,6
185424,0.9544,32.195,13.722000000000001,4.8588,-0.027614999999999997,4.7117,32.088,47.441,1.2771,0.0016055999999999998,1
185425,0.9559,32.195,13.7,4.851,-0.032904,4.7041,32.036,47.365,1.2751,-0.0093411,2
185426,0.9455,32.195,13.867,4.9082,-0.025241,4.7561,32.39,47.888000000000005,1.2892,-0.0065577,3
185427,0.9482,32.195,13.827,4.8944,-0.018746000000000002,4.7428,32.3,47.754,1.2856,-0.012202,4
185428,0.9428,32.195,13.909,4.9224,-0.00080078,4.7699,32.484,48.027,1.2929,-0.007209,5
185429,0.9475,32.195,13.835999999999999,4.8976,0.012107,4.7459,32.321,47.785,1.2864,-0.0023513,6
185436,2.9534,11.956,8.5512,2.4355,-0.20795999999999998,2.2769,14.618,12.057,2.7417,0.013645,1
185437,2.9937,11.956,8.4015,2.4027,-0.2293,2.2463,14.421,11.895,2.7048,0.0091808,2
185438,2.9805,11.956,8.4501,2.4134,-0.2078,2.2562,14.485,11.947000000000001,2.7168,0.008437299999999998,3
185439,2.9783,11.956,8.4582,2.4151,-0.21796,2.2579,14.495,11.956,2.7188,0.029975,4
185440,3.0419,11.956,8.2276,2.3646,-0.19923,2.2106,14.192,11.706,2.6619,0.013645,5
185441,2.9937,11.956,8.4015,2.4027,-0.18925,2.2463,14.421,11.895,2.7048,0.024599,6
185472,1.6677,8.3543,8.3398,2.5774,-0.21386,2.5145,13.827,14.277999999999999,2.4033,0.027969,1
185473,1.7144,8.3543,8.0234,2.5073,-0.24328000000000002,2.4461,13.450999999999999,13.89,2.3379,0.026965,2
185474,1.7127,8.3543,8.0345,2.5098,-0.24076999999999998,2.4485,13.464,13.902999999999999,2.3402,0.022699,3
